Name,Model,Role,PV,Type,Size,Move,Short,Medium,Long,Overheat,Armor,Structure,Specials,ImageURL,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
Goshawk (Vapor Eagle) 5,5,Skirmisher,44,BM,2,"12""j",5,5,2,0,6,3,"CASE,IF1",https://i.ibb.co/FHfWTQk/goshawk-vapor-eagle-rg2.png,Unknown,Unknown,HW Clan General,HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General",Raven Alliance,Raven Alliance,Raven Alliance,Raven Alliance
Goshawk (Vapor Eagle) 6,6,Skirmisher,35,BM,2,"12""j",4,3,1,0,6,3,CASE,https://i.ibb.co/FHfWTQk/goshawk-vapor-eagle-rg2.png,Unknown,Unknown,HW Clan General,HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General, Society",Raven Alliance,Raven Alliance,Raven Alliance,Raven Alliance
Goshawk (Vapor Eagle) 7,7,Skirmisher,45,BM,2,"18""",4,2,2,0,6,3,"ENE,HT1/1/1",https://i.ibb.co/FHfWTQk/goshawk-vapor-eagle-rg2.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Republic of the Sphere,"Star League (Clan Smoke Jaguar), Star League (Clan Wolf)"
Griffin C,C,Sniper,45,BM,2,"12""/18""j",3,3,3,0,6,3,"CASE,JMPS1",https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, IS Clan General, Wolf's Dragoons","Inner Sphere General, IS Clan General, Wolf's Dragoons"
Griffin GRF-1DS,GRF-1DS,Missile Boat,32,BM,2,"10""j",2,3,2,0,5,3,"CASE,IF1,LRM1/1/1",https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Federated Commonwealth, Federated Suns, Free Rasalhague Republic, Kell Hounds, Lyran Alliance, Lyran Commonwealth, Mercenary, St. Ives Compact, Wolf's Dragoons","Draconis Combine, Federated Commonwealth, Federated Suns, Free Rasalhague Republic, Kell Hounds, Lyran Alliance, Mercenary, St. Ives Compact, Wolf's Dragoons","Draconis Combine, Federated Suns, Filtvelt Coalition, Free Rasalhague Republic, Kell Hounds, Lyran Alliance, Mercenary, Wolf's Dragoons","Draconis Combine, Federated Suns, Filtvelt Coalition, Lyran Commonwealth, Mercenary, Republic of the Sphere","Filtvelt Coalition, Mercenary",Mercenary,Mercenary
Griffin GRF-1DS (Almstedt),GRF-1DS (Almstedt),Skirmisher,29,BM,2,"10""j",2,2,1,0,5,3,"CASE,IF1,MEL",https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Unknown,Unknown,Unknown,"Free Rasalhague Republic, Unique",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
"Griffin GRF-1E ""Sparky""","GRF-1E ""Sparky""",Skirmisher,34,BM,2,"10""j",2,2,1,2,6,5,ENE,https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Unknown,Unknown,"Lyran Commonwealth, Unique","Federated Commonwealth, Lyran Alliance, Lyran Commonwealth, Unique",Unique,Extinct,Extinct,Extinct,Extinct,Extinct
"Griffin GRF-1E2 ""Sparky 2.0""","GRF-1E2 ""Sparky 2.0""",Skirmisher,36,BM,2,"10""j",3,3,2,1,6,3,ENE,https://i.ibb.co/qgJM2jM/griffin-6s-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Unique","Federated Suns, Unique",Extinct,Extinct,Extinct
Griffin GRF-1N,GRF-1N,Sniper,31,BM,2,"10""j",1,2,2,0,5,5,IF1,https://i.ibb.co/JRfrnbh/griffin-rg.png,"Inner Sphere General, Mercenary, Periphery General, Star League General","Clan Cloud Cobra, Clan Ice Hellion, Clan Jade Falcon, Inner Sphere General, Mercenary, Periphery General, Star League in Exile","ComStar, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","ComStar, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Escorpión Imperio, Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Escorpión Imperio, Inner Sphere General, Mercenary, Periphery General, Raven Alliance","Escorpión Imperio, Mercenary, Periphery General, Raven Alliance","Escorpión Imperio, Mercenary, Periphery General, Raven Alliance, Scorpion Empire","Mercenary, Periphery General, Raven Alliance, Scorpion Empire"
Griffin GRF-1RG,GRF-1RG,Skirmisher,33,BM,2,"10""",4,3,0,0,5,5,,https://i.ibb.co/JRfrnbh/griffin-rg.png,Lyran Commonwealth,Lyran Commonwealth,Lyran Commonwealth,Lyran Commonwealth,"Federated Commonwealth, Lyran Alliance, Lyran Commonwealth",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Griffin GRF-1S,GRF-1S,Skirmisher,31,BM,2,"10""j",2,2,0,1,5,5,IF0*,https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Lyran Commonwealth,Lyran Commonwealth,"Free Rasalhague Republic, Lyran Commonwealth","Federated Commonwealth, Free Rasalhague Republic, Lyran Alliance, Lyran Commonwealth, Mercenary","Free Rasalhague Republic, Lyran Alliance, Mercenary","Free Rasalhague Republic, Lyran Alliance, Mercenary","Lyran Commonwealth, Mercenary",Mercenary,Extinct,Extinct
Griffin GRF-2N,GRF-2N,Skirmisher,38,BM,2,"10""j",3,3,1,0,6,5,"CASE,ECM,SRM2/2",https://i.ibb.co/JRfrnbh/griffin-rg.png,"Capellan Confederation, Federated Suns, Free Worlds League, Lyran Commonwealth, Rim Worlds Republic - Terran Corps, Star League Regular, Star League Royal","Capellan Confederation, Federated Suns, Free Worlds League, HW Clan General, Lyran Commonwealth, Star League in Exile",HW Clan General,HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","Free Worlds League, HW Clan General, Mercenary, Society, Word of Blake","Capellan Confederation, Draconis Combine, Federated Suns, Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Free Worlds League (Rim Commonality), Fronc Reaches, Magistracy of Canopus, Marian Hegemony, Mercenary, Taurian Concordat","Capellan Confederation, Draconis Combine, Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Rim Commonality), Fronc Reaches, Magistracy of Canopus, Marian Hegemony, Mercenary, Taurian Concordat","Clan Wolf, Draconis Combine, Free Worlds League, Fronc Reaches, Marian Hegemony, Mercenary, Taurian Concordat","Draconis Combine, Free Worlds League, Fronc Reaches, Marian Hegemony, Mercenary, Star League (Clan Wolf), Taurian Concordat, Wolf Empire"
Griffin GRF-2N2,GRF-2N2,Skirmisher,38,BM,2,"10""j",3,3,1,0,6,5,"CASE,ECM,SRM2/2",https://i.ibb.co/JRfrnbh/griffin-rg.png,Star League Royal,"Clan Ice Hellion, Clan Mongoose, Star League in Exile",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Griffin GRF-3M,GRF-3M,Sniper,33,BM,2,"10""j",2,3,3,0,5,3,"CASE,IF1,LRM1/1/1",https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Wolf's Dragoons","Fronc Reaches, Inner Sphere General, Magistracy of Canopus, Marian Hegemony, Mercenary","Capellan Confederation, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Fronc Reaches, Lyran Commonwealth, Magistracy of Canopus, Marian Hegemony, Mercenary","Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Fronc Reaches, Magistracy of Canopus, Marian Hegemony, Mercenary, Pirates","Free Worlds League, Free Worlds League (Duchy of Andurien), Fronc Reaches, Magistracy of Canopus, Marian Hegemony, Mercenary, Pirates"
Griffin GRF-3N,GRF-3N,Sniper,34,BM,2,"10""j",2,2,2,0,6,5,"CASEII,IF1",https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Free Worlds League (Marik-Stewart Commonwealth),"Inner Sphere General, Periphery General","Inner Sphere General, Periphery General","Clan Protectorate, Inner Sphere General, Mercenary, Periphery General"
Griffin GRF-3RG,GRF-3RG,Skirmisher,33,BM,2,"10""",4,3,0,0,5,5,CASE,https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Unknown,Unknown,Lyran Commonwealth,"Federated Commonwealth, Lyran Alliance, Lyran Commonwealth","Lyran Alliance, Mercenary","Lyran Alliance, Mercenary","Lyran Commonwealth, Mercenary","Lyran Commonwealth, Mercenary","Lyran Commonwealth, Mercenary","Lyran Commonwealth, Mercenary"
Griffin GRF-4N,GRF-4N,Striker,28,BM,2,"12""j",2,2,0,1,5,3,ENE,https://i.ibb.co/71GzXZg/griffin-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Fronc Reaches, Taurian Concordat","Fronc Reaches, Taurian Concordat","Fronc Reaches, Taurian Concordat","Fronc Reaches, Taurian Concordat"
Griffin GRF-4R,GRF-4R,Striker,39,BM,2,"12""/18""j",3,2,0,0,6,3,"IF0*,JMPS1",https://i.ibb.co/71GzXZg/griffin-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Ghost Bear, Clan Nova Cat, ComStar, Draconis Combine, Federated Suns, Free Rasalhague Republic, Free Worlds League, Word of Blake","Capellan Confederation, Clan Nova Cat, Draconis Combine, Federated Suns, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Rasalhague Dominion, Republic of the Sphere","Capellan Confederation, Clan Nova Cat, Draconis Combine, Federated Suns, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Rasalhague Dominion, Republic of the Sphere","Capellan Confederation, Clan Nova Cat, Draconis Combine, Federated Suns, Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Mercenary, Rasalhague Dominion, Republic of the Sphere","Capellan Confederation, Clan Protectorate, Draconis Combine, Federated Suns, Free Worlds League, Free Worlds League (Duchy of Andurien), Mercenary, Rasalhague Dominion"
Griffin GRF-5K,GRF-5K,Missile Boat,40,BM,2,"10""/16""j",2,2,2,0,6,3,"CASE,IF1,JMPS1",https://i.ibb.co/qgJM2jM/griffin-6s-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Nova Cat, Draconis Combine","Clan Nova Cat, Draconis Combine","Clan Nova Cat, Draconis Combine, Federated Suns","Clan Nova Cat, Draconis Combine, Federated Suns","Clan Protectorate, Draconis Combine, Federated Suns"
Griffin GRF-5L,GRF-5L,Skirmisher,44,BM,2,"10""j",3,3,0,0,6,3,"ECM,IF0*,STL",https://i.ibb.co/71GzXZg/griffin-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Magistracy of Canopus","Capellan Confederation, Magistracy of Canopus","Capellan Confederation, Magistracy of Canopus, Republic of the Sphere","Capellan Confederation, Magistracy of Canopus, Republic of the Sphere","Capellan Confederation, Magistracy of Canopus"
Griffin GRF-5M,GRF-5M,Missile Boat,29,BM,2,"10""j",2,2,2,0,5,3,"CASE,IF1",https://i.ibb.co/3kC9m4K/griffin-5m-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Free Worlds League, Mercenary, Word of Blake","Free Worlds League, Mercenary, Word of Blake","Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Mercenary, Republic of the Sphere","Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Mercenary, Republic of the Sphere","Free Worlds League, Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Mercenary, Republic of the Sphere","Free Worlds League, Mercenary, Wolf Empire"
Griffin GRF-6CS,GRF-6CS,Sniper,41,BM,2,"10""j",3,3,3,1,5,3,"C3I,CASE,ECM,IF1,MHQ2",https://i.ibb.co/mTRn1zQ/griffin-6cs-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,"ComStar, Word of Blake","ComStar, Word of Blake",Extinct,ComStar,ComStar,Extinct
Griffin GRF-6R,GRF-6R,Sniper,40,BM,2,"10""j",2,2,2,1,5,3,"CASEII,ECM,IF1,STL",https://i.ibb.co/JRfrnbh/griffin-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Republic of the Sphere,"Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Lyran Commonwealth, Republic of the Sphere","Free Worlds League, Free Worlds League (Duchy of Andurien), Free Worlds League (Duchy of Tamarind-Abbey), Free Worlds League (Marik-Stewart Commonwealth), Free Worlds League (Non-Aligned Worlds), Free Worlds League (Oriente Protectorate), Free Worlds League (Regulan Fiefs), Free Worlds League (Rim Commonality), Lyran Commonwealth, Mercenary, Republic of the Sphere","Free Worlds League, Free Worlds League (Duchy of Andurien), Lyran Commonwealth, Mercenary, Tamar Pact, Vesper Marches, Wolf Empire"
Griffin GRF-6S,GRF-6S,Sniper,37,BM,2,"10""j",2,3,3,1,6,3,"CASE,IF1",https://i.ibb.co/qgJM2jM/griffin-6s-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Federated Commonwealth, Federated Suns, Free Rasalhague Republic, Kell Hounds, Lyran Alliance, Mercenary, Wolf's Dragoons","Draconis Combine, Federated Suns, Free Rasalhague Republic, Kell Hounds, Lyran Alliance, Mercenary, Wolf's Dragoons","Draconis Combine, Federated Suns, Lyran Commonwealth, Mercenary, Republic of the Sphere","Draconis Combine, Federated Suns, Lyran Commonwealth, Mercenary, Republic of the Sphere","Draconis Combine, Federated Suns, Lyran Commonwealth, Mercenary, Republic of the Sphere, Taurian Concordat","Draconis Combine, Federated Suns, Lyran Commonwealth, Mercenary, Tamar Pact, Taurian Concordat, Vesper Marches"
Griffin GRF-6S (Francine II),GRF-6S (Francine II),Skirmisher,33,BM,2,"12""/10""j",2,2,1,2,6,3,"CASE,IF1,RFA",https://i.ibb.co/qgJM2jM/griffin-6s-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Unique, Wolf's Dragoons",Unknown,Unknown,Unknown,Unknown
Griffin GRF-6S (Francine),GRF-6S (Francine),Skirmisher,36,BM,2,"10""j",2,3,2,1,6,3,"CASE,IF1,REAR0*/-/-",https://i.ibb.co/qgJM2jM/griffin-6s-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Unique, Wolf's Dragoons",Extinct,Extinct,Extinct,Extinct
Griffin GRF-6S2,GRF-6S2,Sniper,36,BM,2,"10""j",2,2,2,1,6,3,"C3BSS,CASEII,IF1,MHQ2",https://i.ibb.co/qgJM2jM/griffin-6s-pp.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Federated Suns, Lyran Commonwealth","Draconis Combine, Federated Suns, Lyran Commonwealth","Draconis Combine, Federated Suns, Lyran Commonwealth, Tamar Pact, Vesper Marches"
Grim Reaper GRM-R (Einar),GRM-R (Einar),Missile Boat,41,BM,2,"8""",3,3,3,1,8,6,"AMS,CASEII,IF1,LTAG",https://i.ibb.co/qmVF6VB/grim-reaper-xtr.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ComStar,Extinct,Extinct,Extinct,Extinct
Grim Reaper GRM-R-PR29,GRM-R-PR29,Skirmisher,37,BM,2,"10""",3,3,2,1,6,3,"AMS,CASE,IF1,LRM1/1/1",https://i.ibb.co/zSGq03q/grim-reaper-3055.png,Unknown,Unknown,Unknown,Unknown,"ComStar, Draconis Combine, Kell Hounds, Mercenary, Wolf's Dragoons, Word of Blake","ComStar, Draconis Combine, Kell Hounds, Mercenary, Wolf's Dragoons, Word of Blake","ComStar, Draconis Combine, Kell Hounds, Mercenary, Wolf's Dragoons, Word of Blake","Mercenary, Republic of the Sphere","ComStar, Mercenary, Republic of the Sphere","ComStar, Mercenary",Extinct
Grim Reaper GRM-R-PR30,GRM-R-PR30,Skirmisher,41,BM,2,"10""",3,3,3,1,6,3,"C3S,CASE,IF1,MHQ1,TSM",https://i.ibb.co/zSGq03q/grim-reaper-3055.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Mercenary, Word of Blake","Mercenary, Word of Blake",Mercenary,Mercenary,Mercenary,Extinct
Grim Reaper GRM-R-PR31,GRM-R-PR31,Skirmisher,43,BM,2,"10""",3,4,3,0,6,3,"C3S,CASE,IF1,MHQ1,REAR0*/0*/-,TSM",https://i.ibb.co/zSGq03q/grim-reaper-3055.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Mercenary, Word of Blake","Mercenary, Word of Blake",Mercenary,Mercenary,Mercenary,Extinct
Grim Reaper GRM-R-PR62A,GRM-R-PR62A,Skirmisher,42,BM,2,"10""/14""j",3,2,1,1,6,3,"AMS,CASE,IF1,JMPS1",https://i.ibb.co/zSGq03q/grim-reaper-3055.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Unique, Word of Blake",Extinct,Extinct,Extinct,Extinct
Gyrfalcon  , ,Skirmisher,40,BM,2,"12""/14""j",2,2,2,1,5,3,"CASE,FLK0*/0*/0*,JMPS1,LPRB,OVL,RCN,RFA",https://i.ibb.co/rM6xr8G/gyrfalcon-3145.png,,,,,,,,,,,
Gyrfalcon 2,2,Skirmisher,41,BM,2,"12""/14""j",3,3,3,0,5,3,"CASE,FLK0*/0*/0*,JMPS1",https://i.ibb.co/rM6xr8G/gyrfalcon-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Jade Falcon,Clan Jade Falcon,Clan Jade Falcon
Gyrfalcon 3,3,Skirmisher,41,BM,2,"12""/14""j",3,3,3,0,5,3,"CASE,JMPS1",https://i.ibb.co/rM6xr8G/gyrfalcon-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Jade Falcon,Clan Jade Falcon,Clan Jade Falcon
Gyrfalcon 4,4,Skirmisher,45,BM,2,"12""/14""j",2,2,2,0,5,3,"CASE,JMPS1,TSEMP2",https://i.ibb.co/rM6xr8G/gyrfalcon-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Jade Falcon,Clan Jade Falcon,Clan Jade Falcon
Gyrfalcon 5,5,Skirmisher,42,BM,2,"12""/14""j",3,3,3,1,5,3,"CASE,JMPS1,OVL",https://i.ibb.co/rM6xr8G/gyrfalcon-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Jade Falcon,Clan Jade Falcon
Hitotsume Kozo HKZ-1F,HKZ-1F,Brawler,42,BM,2,"10""/8""j",3,3,2,0,8,3,"CR,ENE,MEL,TSM,JMPW1",https://i.ibb.co/1vkZpKL/hitotsume-kozo-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Rasalhague Dominion","Draconis Combine, Rasalhague Dominion"
"Hitotsume Kozo HKZ-1FM ""Mulan""","HKZ-1FM ""Mulan""",Skirmisher,34,BM,2,"12""/8""j",3,3,2,0,5,3,"ENE,JMPW1,MEL,TSM",https://i.ibb.co/1vkZpKL/hitotsume-kozo-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Solaris 7, Unique","Solaris 7, Unique"
Hitotsume Kozo HKZ-1P,HKZ-1P,Brawler,36,BM,2,"8""j",3,3,2,0,8,3,"CR,MEL,TSM",https://i.ibb.co/1vkZpKL/hitotsume-kozo-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Draconis Combine,Draconis Combine
Hoplite C,C,Brawler,40,BM,2,"8""",5,5,3,0,6,5,"CASE,IF1",https://i.ibb.co/6wHfbL7/hoplite-rg.png,Unknown,Unknown,Unknown,Unknown,Wolf's Dragoons,Wolf's Dragoons,Wolf's Dragoons,Extinct,Extinct,Extinct,Extinct
Hoplite HOP-4B,HOP-4B,Sniper,30,BM,2,"8""",2,2,2,0,6,5,IF1,https://i.ibb.co/6wHfbL7/hoplite-rg.png,"Capellan Confederation, Star League General",Capellan Confederation,"Unique, Wolf's Dragoons","Unique, Wolf's Dragoons","Unique, Wolf's Dragoons","Unique, Wolf's Dragoons",Extinct,Extinct,Extinct,Extinct,Extinct
Hoplite HOP-4Bb,HOP-4Bb,Brawler,36,BM,2,"8""",2,3,3,0,6,5,"AMS,CASE,ECM,IF1",https://i.ibb.co/6wHfbL7/hoplite-rg.png,Unknown,"Clan Blood Spirit, Clan Ghost Bear, Clan Goliath Scorpion, Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat","Clan Blood Spirit, Clan Ghost Bear, Clan Goliath Scorpion, Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat","Clan Blood Spirit, Clan Goliath Scorpion, Clan Hell's Horses, Clan Nova Cat","Clan Blood Spirit, Clan Goliath Scorpion, Clan Hell's Horses","Clan Blood Spirit, Clan Goliath Scorpion, Clan Hell's Horses","Clan Blood Spirit, Clan Goliath Scorpion, Clan Hell's Horses, Society",Extinct,Extinct,Extinct,Extinct
Hoplite HOP-4C,HOP-4C,Brawler,28,BM,2,"8""",2,2,0,0,6,5,"AC1/1/-,IF0*",https://i.ibb.co/6wHfbL7/hoplite-rg.png,"Federated Suns, Magistracy of Canopus, Outworlds Alliance, Rim Worlds Republic - Terran Corps, Star League General","Federated Suns, Magistracy of Canopus, Outworlds Alliance",Wolf's Dragoons,Wolf's Dragoons,Wolf's Dragoons,Wolf's Dragoons,Extinct,Extinct,Extinct,Extinct,Extinct
Hoplite HOP-4Cb,HOP-4Cb,Brawler,32,BM,2,"8""",3,3,2,0,6,5,CASE,https://i.ibb.co/6wHfbL7/hoplite-rg.png,Unknown,Clan Hell's Horses,Clan Hell's Horses,Clan Hell's Horses,Clan Hell's Horses,Clan Hell's Horses,"Clan Hell's Horses, Society",Extinct,Extinct,Extinct,Extinct
Hoplite HOP-4D,HOP-4D,Sniper,25,BM,2,"8""",1,1,1,0,6,5,"FLK1/1/1,IF0*",https://i.ibb.co/6wHfbL7/hoplite-rg.png,Unknown,Unknown,Unknown,Unknown,Wolf's Dragoons,Wolf's Dragoons,Wolf's Dragoons,Extinct,Extinct,Extinct,Extinct
Hoplite HOP-4X,HOP-4X,Sniper,42,BM,2,"10""",4,4,4,0,6,2,"CASE,LPRB,RCN",https://i.ibb.co/6wHfbL7/hoplite-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Wolf (in Exile), Kell Hounds, Wolf's Dragoons",Clan Wolf (in Exile),Extinct,Extinct,Extinct
Hoplite HOP-5C,HOP-5C,Brawler,32,bm,2,"8""",3,3,2,0,6,3,"BRA,CASEII,IF0*",https://i.ibb.co/6wHfbL7/hoplite-rg.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Wolf (in Exile), Kell Hounds, Mercenary, Wolf's Dragoons","Clan Jade Falcon, Kell Hounds, Mercenary, Wolf Empire, Wolf's Dragoons"
Hyena HYN-KTO,HYN-KTO,Brawler,27,BM,2,"10""",1,1,0,0,6,5,"CT8,ENE",https://i.ibb.co/BZNvfw8/kintaro-2750.png,Unknown,Unknown,Unknown,Unknown,Extinct,Solaris 7,Solaris 7,Extinct,Extinct,Extinct,Extinct
Kheper KHP-7R,KHP-7R,Brawler,36,BM,2,"10""",4,4,2,0,5,3,"CASEII,IF0*",https://i.ibb.co/54KbW4p/kheper-3145.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"ComStar, Republic of the Sphere",Mercenary
Kintaro KTO-18,KTO-18,Skirmisher,36,BM,2,"10""",2,3,0,1,6,5,"IF0*,SRM1/1",https://i.ibb.co/CB0WBsf/kintaro-3039.png,Unknown,Federated Suns,Federated Suns,"Draconis Combine, Federated Suns","Draconis Combine, Federated Commonwealth, Federated Suns, Mercenary","Draconis Combine, Federated Commonwealth, Federated Suns, Mercenary","Draconis Combine, Federated Suns, Mercenary","Federated Suns, Mercenary",Mercenary,Extinct,Extinct
